 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,996,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2008.032129,996.0,0.0,996,996,996,996.0,0.0,996,996,0,0.0,0.0,0,0,0,0,0,0,64,0,2008.032129,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
1580,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,80359937,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,145.2091731,0.174216164,6181533.615,22000000.0,79300000,3,80100000,10000000.0,28000000.0,79300000,3,211735,52933.75,104596.2912,209824,4,0,0,0,0,192,112,0.111996106,0.062220059,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,858360.0,0.0,858360,858360,79300000.0,0.0,79300000,79300000
3527,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
55555,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,98672197,6,7,385,11595,385,0,64.16666667,157.1755918,5792,0,1656.428571,1947.638216,121.4121137,0.131749372,8222683.083,28400000.0,98500000,5,98500000,19700000.0,44100000.0,98500000,5,151549,25258.16667,55967.82076,139091,45,0,0,0,0,200,232,0.060807403,0.07094197,0,5792,855.7142857,1565.562687,2450986.527,0,0,0,0,1,0,0,0,1,921.5384615,64.16666667,1656.428571,200,0,0,0,0,0,0,6,385,7,11595,251,235,1,32,424.0,0.0,424,424,98500000.0,0.0,98500000,98500000
80,8038796,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.985521712,0.497586952,2679598.667,4640309.055,8037766,15,8038796,2679598.667,4640309.055,8037766,15,0,0.0,0.0,0,0,0,0,0,0,80,0,0.497586952,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1030.0,0.0,1030,1030,8037766.0,0.0,8037766,8037766
1900,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
1594,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,72845701,8,8,56,11601,20,0,7.0,5.656854249,2920,0,1450.125,1102.941578,160.0231701,0.219642337,4856380.067,15600000.0,60200000,1,71500000,10200000.0,22400000.0,60200000,1,1364651,194950.1429,507385.8132,1345496,48,0,0,0,0,172,172,0.109821168,0.109821168,0,2920,686.0588235,1040.955359,1083588.059,0,0,0,0,1,0,0,0,1,728.9375,7.0,1450.125,172,0,0,0,0,0,0,8,56,8,11601,256,229,6,20,1003.0,0.0,1003,1003,35700000.0,34600000.0,60200000,11300000
80,151873,3,7,309,11595,309,0,103.0,178.4012332,4344,0,1656.428571,1757.579003,78381.2791,65.84448849,16874.77778,45758.42782,138367,4,13011,6505.5,9194.509476,13007,4,151827,25304.5,55628.91495,138367,17,0,0,0,0,104,232,19.75334655,46.09114194,0,4344,1082.181818,1579.682931,2495398.164,0,0,0,1,0,0,0,0,2,1190.4,103.0,1656.428571,104,0,0,0,0,0,0,3,309,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,99577750,6,6,355,11595,355,0,59.16666667,144.9281431,5792,0,1932.5,2537.820147,120.0067284,0.120508849,9052522.727,30000000.0,99600000,1,99600000,19900000.0,44500000.0,99600000,1,2393,478.6,833.0812085,1965,47,0,0,0,0,200,200,0.060254424,0.060254424,0,5792,919.2307692,1909.43295,3645934.192,0,0,0,0,1,0,0,0,1,995.8333333,59.16666667,1932.5,200,0,0,0,0,0,0,6,355,6,11595,251,235,1,32,4.0,0.0,4,4,99600000.0,0.0,99600000,99600000
80,83694632,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,139.2801393,0.143378371,7608602.909,23800000.0,79400000,5,83700000,12000000.0,29800000.0,79400000,5,17834,5944.666667,7363.720889,14234,160,0,0,0,0,172,92,0.095585581,0.04779279,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4310178.0,0.0,4310178,4310178,79400000.0,0.0,79400000,79400000
80,83743063,7,5,712,11595,356,0,101.7142857,173.710213,5792,0,2319.0,3170.403917,146.9614265,0.143295451,7613005.727,25100000.0,83400000,1,83700000,13900000.0,34000000.0,83400000,1,310405,77601.25,106583.7514,226008,47,0,0,0,0,232,168,0.083589013,0.059706438,0,5792,946.6923077,2154.398191,4641431.564,0,0,0,0,1,0,0,0,0,1025.583333,101.7142857,2319.0,232,0,0,0,0,0,0,7,712,5,11595,251,235,2,32,4.0,0.0,4,4,83400000.0,0.0,83400000,83400000
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
1723,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,1892515,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6146.846921,4.227179177,270359.2857,714763.7709,1891291,4,993,496.5,632.8605692,944,49,1892466,473116.5,945449.7593,1891291,4,0,0,0,0,72,112,1.585192191,2.641986986,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,974,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2053.38809,974.0,0.0,974,974,974,974.0,0.0,974,974,0,0.0,0.0,0,0,0,0,0,0,64,0,2053.38809,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
2043,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,5,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,600000.0,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,0.0,0.0,0,0,0,0,0,0,96,0,600000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,84453138,6,6,718,11595,353,0,119.6666667,180.7591399,8688,0,1932.5,3385.244201,145.7968323,0.142090635,7677558.0,25300000.0,84100000,4,84300000,16900000.0,37600000.0,84100000,4,84500000,16900000.0,37600000.0,84100000,94,0,0,0,0,176,200,0.071045317,0.071045317,0,8688,947.6153846,2385.41368,5690198.423,1,0,0,0,0,0,0,0,1,1026.583333,119.6666667,1932.5,176,0,0,0,0,0,0,6,718,6,11595,0,235,3,20,14014.0,0.0,14014,14014,84100000.0,0.0,84100000,84100000
80,101370681,9,6,660,11595,330,0,73.33333333,145.5163221,5792,0,1932.5,2181.008184,120.8929434,0.147971779,7240762.929,26700000.0,100000000,1,101000000,12700000.0,35300000.0,100000000,1,360429,72085.8,103354.0426,224001,45,0,0,0,0,304,200,0.088783067,0.059188712,0,5792,765.9375,1571.041203,2468170.463,0,0,0,0,1,0,0,0,0,817.0,73.33333333,1932.5,304,0,0,0,0,0,0,9,660,6,11595,251,235,2,32,1012.0,0.0,1012,1012,100000000.0,0.0,100000000,100000000
80,3784906,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.926220625,1.321036771,946226.5,1887787.505,3777905,4,3784906,946226.5,1887787.505,3777905,4,0,0.0,0.0,0,0,0,0,0,0,100,0,1.321036771,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1348496,5,6,706,11595,353,0,141.2,193.3460628,7240,0,1932.5,2695.639126,9122.014452,8.157235913,134849.6,311292.2833,996967,7,1220966,305241.5,470860.7897,996967,1003,351522,70304.4,102073.9244,224140,44,0,0,0,0,176,200,3.707834506,4.449401407,0,7240,1025.083333,2053.364355,4216305.174,0,0,0,1,0,0,0,0,1,1118.272727,141.2,1932.5,176,0,0,0,0,0,0,5,706,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0
1077,59,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16949.15254,16949.15254,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
1175,61,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16393.44262,16393.44262,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,9974029,9,7,405,11632,405,0,45.0,135.0,4392,0,1661.714286,1958.926042,1206.834269,1.60416618,664935.2667,1754058.905,4998957,13,4975072,621884.0,1757840.412,4972317,176,9974016,1662336.0,2574886.184,5001373,14,0,0,0,0,296,232,0.902343476,0.701822704,0,4392,708.0588235,1457.620684,2124658.059,0,0,0,1,0,0,0,0,0,752.3125,45.0,1661.714286,296,0,0,0,0,0,0,9,405,7,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,52360,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,222173.4148,133.6898396,8726.666667,20365.77054,50287,1,1326,663.0,936.2093783,1325,1,52274,17424.66667,28461.74918,50287,645,0,0,0,0,72,92,57.29564553,76.39419404,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,31953,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,364065.9719,312.9596595,3550.333333,10180.08804,30689,3,925,462.5,596.0910165,884,41,31874,5312.333333,12437.01981,30689,3,0,0,0,0,72,152,93.88789785,219.0717616,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1275383,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,9116.477168,7.056703751,159422.875,449017.7489,1270679,10,4374,2187.0,3025.00281,4326,48,1275373,255074.6,567743.2535,1270679,14,0,0,0,0,72,132,2.352234584,4.704469167,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,12030652,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.994904349,0.332484058,4010217.333,6945016.843,12000000,4,12000000,4010217.333,6945016.843,12000000,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.332484058,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1020.0,0.0,1020,1020,12000000.0,0.0,12000000,12000000
49154,65,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,92307.69231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15384.61538,15384.61538,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,11568358,7,5,377,11632,377,0,53.85714286,142.4926063,7288,0,2326.4,3351.290617,1038.09028,1.037312296,1051668.909,2364677.771,6564379,50,6569157,1094859.5,2681077.49,6567586,217,11600000,2892077.0,3399225.09,6564379,125,0,0,0,0,232,168,0.605098839,0.432213457,0,7288,923.7692308,2255.25062,5086155.359,0,0,0,1,0,0,0,0,0,1000.75,53.85714286,2326.4,232,0,0,0,0,0,0,7,377,5,11632,29200,235,1,32,899.0,0.0,899,899,6564379.0,0.0,6564379,6564379
1107,52,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19230.76923,19230.76923,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3268,77,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,103896.1039,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12987.01299,12987.01299,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,85233208,7,7,312,11595,306,0,44.57142857,115.3008487,5792,0,1656.428571,1947.638216,139.6990713,0.164255228,6556400.615,23600000.0,85100000,1,85100000,14200000.0,34700000.0,85100000,1,170571,28428.5,63234.35849,157075,47,0,0,0,0,220,232,0.082127614,0.082127614,0,5792,793.8,1526.151846,2329139.457,0,0,0,0,1,0,0,0,1,850.5,44.57142857,1656.428571,220,0,0,0,0,0,0,7,312,7,11595,251,235,2,20,1988.0,0.0,1988,1988,85100000.0,0.0,85100000,85100000
80,747014,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,15572.66664,9.370640979,124502.3333,304626.3006,746318,5,646,323.0,408.7077195,612,34,746985,248995.0,430694.4772,746318,5,0,0,0,0,72,92,4.015988991,5.354651988,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,173891,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,66863.72498,46.00583124,24841.57143,55571.02395,149263,36,24010,12005.0,16805.09976,23888,122,173855,43463.75,71415.06774,149263,194,0,0,0,0,72,112,17.25218671,28.75364452,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,2282911,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.14111676,2.190186126,570727.75,1140144.927,2280945,4,2282911,570727.75,1140144.927,2280945,4,0,0.0,0.0,0,0,0,0,0,0,100,0,2.190186126,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98463516,9,6,297,11595,297,0,33.0,99.0,5792,0,1932.5,2534.051598,120.7756993,0.15234069,7033108.286,26300000.0,98500000,1,98500000,12300000.0,34800000.0,98500000,1,4353,870.6,1701.353667,3912,47,0,0,0,0,296,200,0.091404414,0.060936276,0,5792,743.25,1746.690299,3050927.0,0,0,0,0,1,0,0,0,0,792.8,33.0,1932.5,296,0,0,0,0,0,0,9,297,6,11595,274,235,1,32,2853.0,0.0,2853,2853,98500000.0,0.0,98500000,98500000
2160,59,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
3351,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,30303.0303,30303.0303,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
22,540,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7407.407407,180.0,220.837044,435,52,540,540.0,0.0,540,540,52,52.0,0.0,52,52,0,0,0,0,64,64,3703.703704,3703.703704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,2,0,259,247,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98818823,5,6,388,11595,376,0,77.6,166.8376456,5792,0,1932.5,2365.476337,121.2623227,0.111314825,9881882.3,31200000.0,98800000,63,98800000,24700000.0,49400000.0,98800000,626,98800000,19800000.0,44200000.0,98800000,161,0,0,0,0,144,200,0.050597648,0.060717177,0,5792,999.0833333,1871.999488,3504382.083,1,0,0,0,0,0,0,0,1,1089.909091,77.6,1932.5,144,0,0,0,0,0,0,5,388,6,11595,0,235,2,20,14001.0,0.0,14001,14001,98800000.0,0.0,98800000,98800000
80,85424422,7,6,333,11595,327,0,47.57142857,123.236706,4344,0,1932.5,1754.831473,139.6322003,0.152181305,7118701.833,24600000.0,85300000,1,85300000,14200000.0,34800000.0,85300000,1,152705,30541.0,60658.54138,138519,16,0,0,0,0,220,200,0.081943779,0.070237525,0,4344,852.0,1461.001079,2134524.154,0,0,0,0,1,0,0,0,0,917.5384615,47.57142857,1932.5,220,0,0,0,0,0,0,7,333,6,11595,251,235,2,20,2019.0,0.0,2019,2019,85300000.0,0.0,85300000,85300000
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,100399849,7,7,325,11595,325,0,46.42857143,122.8384537,4344,0,1656.428571,1757.579003,118.7252782,0.139442441,7723065.308,27800000.0,100000000,1,100000000,16700000.0,41000000.0,100000000,2,60450,10075.0,19263.97319,48176,1,0,0,0,0,232,232,0.06972122,0.06972122,0,4344,794.6666667,1423.626941,2026713.667,0,0,0,0,1,0,0,0,1,851.4285714,46.42857143,1656.428571,232,0,0,0,0,0,0,7,325,7,11595,251,235,1,32,1010.0,0.0,1010,1010,100000000.0,0.0,100000000,100000000
22,93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0
9575,99,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,60606.06061,20202.0202,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10101.0101,10101.0101,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,40,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,25000.0,25000.0,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,6955992,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.450262738,0.57504379,2318664.0,4015012.433,6954801,247,6955992,2318664.0,4015012.433,6954801,247,0,0.0,0.0,0,0,0,0,0,0,80,0,0.57504379,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1191.0,0.0,1191,1191,6954801.0,0.0,6954801,6954801
80,73829799,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,157.8901766,0.176080664,6152483.25,20000000.0,69700000,2,73200000,10500000.0,26200000.0,69700000,2,659833,164958.25,319076.0358,643460,151,0,0,0,0,172,112,0.108357331,0.067723332,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3452954.0,0.0,3452954,3452954,69700000.0,0.0,69700000,69700000
80,178453,3,5,328,11595,328,0,109.3333333,189.3708883,7240,0,2319.0,3331.638186,66813.11045,44.82973108,25493.28571,62197.94092,166194,2,12014,6007.0,8489.524015,12010,4,178290,44572.5,81270.55846,166196,85,0,0,0,0,104,168,16.81114915,28.01858192,0,7240,1324.777778,2636.292746,6950039.444,0,0,0,1,0,0,0,0,1,1490.375,109.3333333,2319.0,104,0,0,0,0,0,0,3,328,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
